title,currency,sold_price,sold_date
LEGO Super Heroes 76092 Mighty Micros: Batman vs. Harley Quinn (new/box damage),£,17.4,9 Sep 2022
LEGO The Lego Batman Movie The Joker Balloon Escape 70900 Retired NEW,£,26.07,9 Sep 2022
LEGO DC Comics Super Heroes Mighty Micros Batman vs Killer Moth 76069 NEW Sealed,£,17.35,9 Sep 2022
,£,23.46,9 Sep 2022
LEGO 60224 CITY NASA SATELLITE SERVICE Mission PLAYSET NEW & SEALED,£,15.0,9 Sep 2022
LEGO MOVIE 2 Wyld-Mayhem Star Fighter SpaceShip set 70849 Building Kit 405 Pcs,£,43.51,9 Sep 2022
Lego Sweet Mayhem's Systar Starship! 70830 Building Kit 502 Pcs Retired Set ,£,158.75,9 Sep 2022
LEGO Classic Creator Fun Bricks & Animals 1500 pieces unopened Ideas included,£,24.37,9 Sep 2022
"LEGO Creator: Race Car Polybag (30572) Complete Set - 68 Pieces [New, Sealed]",£,9.39,9 Sep 2022
LEGO NINJAGO Catamaran Sea Battle 71748 Building Kit; Conplete Ninja Playset,£,52.22,9 Sep 2022
New listingLEGO Star Wars Geonosis Troopers Building Set (75089) 2015 retired set,£,50.48,9 Sep 2022
LEGO Ideas - 21316 - The Flintstones - NEW - SEALED - FREE SHIPPING,£,80.08,9 Sep 2022
LEGO 40503 Dagny Holm - Master Builder Lego House Exclusive Set (New & Sealed),£,110.0,9 Sep 2022
LEGO HOUSE EXCLUSIVE 40502 THE BRICK MOULDING MACHINE - NEW AND SEALED,£,149.95,9 Sep 2022
76207 LEGO Marvel Thor Love & Thunder Attack on New Asgard Set 159 Pieces Age 7+,£,17.99,9 Sep 2022
NEW LEGO Star Wars Mandalorian Warrior Loyalist Foil 912286 Sealed RARE IN USA,£,15.66,9 Sep 2022
LEGO Minecraft 21145 The Skull Arena | Brand New | Slight box damage,£,21.75,9 Sep 2022
LEGO Minecraft The Sky Tower 21173 Fun Floating Islands Building Kit New Sealed,£,34.81,9 Sep 2022
LEGO Classic Windmill (4000029) New & Factory Sealed,£,17.4,9 Sep 2022
The LEGO Movie 2 Mini Master-Building MetalBeard 42 pcs Building Toy 30528 ,£,6.08,9 Sep 2022
title,currency,sold_price,sold_date
Lego 40532 Vintage Taxi Modular Building 15th Anniversary Collectible New Sealed,£,28.91,9 Sep 2022
Lego City Space - Mars Research Shuttle 60226 + Satellite Service Mission 60224,£,37.95,9 Sep 2022
LEGO City Deep Sea Explorers Diver Polybag Set (30370) New Sealed Town,£,11.48,9 Sep 2022
Lego Dimensions Toy 52pcs Bane drill driver Fun Pack Set 71240 New Sealed,£,6.23,9 Sep 2022
"20 Stück LEGO® 30241b Steine 1X1 mit Halter, Clip Vertical neu Dunkelgrau (NEU)",£,1.74,9 Sep 2022
LEGO Harry Potter 4 Privet Drive Box Set (75968) Legos New Unopened ,£,44.89,9 Sep 2022
LEGO VIP Complete Collector Coin Set of 5 Coins NEW In Wrapper!,£,130.55,9 Sep 2022
LEGO 40570 Halloween Cat & Mouse (328 pcs) - Brand New! Sealed!,£,25.96,9 Sep 2022
Lego Brickheadz Dragon Dance Guy 40354,£,15.66,9 Sep 2022
LEGO 75888 Speed Champions Porsche 911 RSR & 911 Turbo NISB (New in Sealed Box),£,47.85,9 Sep 2022
LEGO Harry Potter Harry Potter™ & Hermione Granger™ (76393) ,£,84.99,9 Sep 2022
Lego 71711 Ninjago Jays Cyber Dragon New Sealed Retired,£,40.0,9 Sep 2022
LEGO 41168 ELSA'S JEWELRY BOX CREATION SET 300 pcs. RETIRED -SEALED,£,12.16,9 Sep 2022
LEGO Star Wars: Obi-Wan Kenobi vs. Darth Vader (75334),£,26.1,9 Sep 2022
Lego Star Wars The Armorer’s Mandalorian Forge 75319 BNISB ,£,32.99,9 Sep 2022
LEGO Star Wars: Armored Assault Tank (AAT) (75283),£,27.68,9 Sep 2022
LEGO Guns Weapon Sci-Fi Ray Gun Rounded Heat Diffusers Turquoise 4 x NEW W42,£,3.49,9 Sep 2022
LEGO Ninjago Movie 70610 Flying Jelly Sub 2017 SEALED NEW RETIRED,£,30.94,9 Sep 2022
LEGO 75207 Star Wars Imperial Patrol Battle Pack  Trooper Officer Battle Pack,£,23.2,9 Sep 2022
Lego Star Wars Microfighters Series 4 Rogue One Set 75160 U-Wing Microfighter,£,16.53,9 Sep 2022
LEGO 75207 Star Wars Imperial Patrol Battle Pack  Trooper Officer 2018,£,24.36,9 Sep 2022
LEGO 40262 Seasonal Holiday Christmas - Christmas Train  New & Sealed,£,20.88,9 Sep 2022
LEGO Spider-Man - 76130 - Stark Jet and the Drone Attack - NEW - FREE SHIPPING,£,63.54,9 Sep 2022
LEGO Marvel Super Heroes Thor's Weapon Quest 76102 - NIB See pictures,£,34.82,9 Sep 2022
LEGO® Creator - Bonsai Tree 10281 [New Toy] Brick,£,48.83,9 Sep 2022
LEGO 10300 Back to the Future DeLorean Time Machine (Brand New) SHIPS ASAP!,£,191.48,9 Sep 2022
Lego Minions The Rise of Gru Kung Fu Battle 75550 / 75546 lot NEW,£,33.95,9 Sep 2022
LEGO Movie: Emmet & Lucy Wyldstyle Minifigure Set [Brand New],£,10.71,9 Sep 2022
Lego Jurassic World Dr. Wu's Lab Baby Dinosaur Breakout 76939 BNISB,£,23.98,9 Sep 2022
Lego Harry Potter 76395 Hogwarts First Flying Lesson Building Set,£,43.51,9 Sep 2022
LEGO Harry Potter The Ministry of Magic 76403 990 Pcs Sealed Crease Box,£,60.92,9 Sep 2022
New listingLEGO 70500 | Ninjago | Spinjitzu The Final Battle | Kai's Fire Mech | New Sealed,£,43.51,9 Sep 2022
NEW Lego DC Super Heroes Batman THE JOKER STEAM ROLLER Set #76013,£,38.11,9 Sep 2022
Lego 76395 Harry Potter Hogwarts: First Flying Lesson New & Sealed ,£,43.51,9 Sep 2022
LEGO AT-ST STAR WARS TM (30495) Brand New In Sealed Polybag,£,7.4,9 Sep 2022
LEGO 30521 The Batman Movie The Mini Batmobile NEW,£,6.26,9 Sep 2022
LEGO 40463 Holiday Easter Bunny Rabbit Eggs,£,15.66,9 Sep 2022
LEGO Star Wars - 77904 - Nebulon-B Frigate - NEW - SEALED - FREE SHIPPING,£,99.22,9 Sep 2022
New listingLEGO 6385434 Harry Potter Golden Snitch Brand New Rare A,£,9.99,9 Sep 2022
"The LEGO Movie: The Piece of Resistance Polybag (30280) [NEW, FACTORY SEALED]",£,14.09,9 Sep 2022
Lego BrickHeadz Marvel Groot and Rocket 41626,£,60.92,9 Sep 2022
LEGO 71034 - Series 23 Minifigures - No. 3 Snowman - New & Sealed,£,6.99,9 Sep 2022
LEGO 75895 Orange 1974 Porsche 911 Turbo AUTHENTIC LEGO PIECES!,£,49.61,9 Sep 2022
"LEGO 40199: Billund Airport -Limited, worldwide shipping",£,92.54,9 Sep 2022
LEGO The Joker Minifigure w/ Cotton Candy - DC Batman Villain (71026) Brand New,£,10.43,9 Sep 2022
LEGO Art: The Beatles (31198)The 4in1 art set,£,164.51,9 Sep 2022
LEGO CITY 30590 FARM GARDEN & SCARECROW Fall Harvest Halloween in hand,£,11.31,9 Sep 2022
Lego set 66711 2 in 1 Infinity Saga Collection NIB Marvel Avengers 76217 76216 ,£,71.37,9 Sep 2022
LEGO The LEGO Movie 2: Emmet's Dream House/Rescue Rocket! (70831) New Sealed,£,84.72,9 Sep 2022
LEGO 75883 Speed Champions Mercedes AMG Petronas Formula One Team RACECAR NEW,£,230.66,9 Sep 2022
"Lego 40567 Forest Hideout - New and sealed, Free UK ￼ Delivery 🚚",£,30.95,9 Sep 2022
*BRAND NEW* Lego Overwatch Watchpoint: Gibraltar  #75975  *RETIRED*,£,60.88,9 Sep 2022
Lego 30551 Disney Princess Cinderella's Kitchen Polybag 37pcs,£,6.08,9 Sep 2022
LEGO CITY (60287) GREAT VEHICLES RED FARM TRACTOR NEW & SEALED,£,9.95,9 Sep 2022
Lego Brickheadz - Demogorgon & Eleven - 40549 - BNISB - AU - Brick Headz,£,30.9,9 Sep 2022
LEGO Friends 41450 Heartlake City Shopping Mall FRIENDS Box NEW. In hand ,£,73.98,9 Sep 2022
LEGO The LEGO Batman Movie 30607 | Disco Batman - Tears of Batman,£,13.06,9 Sep 2022
"LEGO MARVEL SUPER HEROES SPIDER-MAN DAILY BUGLE SHOWNDOWN 76005, SEALED, NIB",£,108.36,9 Sep 2022
LEGO Star Wars Bounty Hunter Assault Gunship (7930) NEW/SEALED,£,137.17,9 Sep 2022
Lego Friends Puppy Playground Mia # 41396 ~ 57 Pieces,£,19.35,9 Sep 2022
title,currency,sold_price,sold_date
Lego The Hobbit Riddles for the Ring 79000 - Factory Sealed,£,39.17,9 Sep 2022
about 200ft Coleman CCI cable wire 600V flexible 12awg MTW AWM VW-1 Flexing,£,82.51,9 Sep 2022
Retired LEGO Star Wars Set 75214 Anakin's Jedi Starfighter New Factory Seal Box,£,41.77,9 Sep 2022
LEGO TECHNIC: Ford Mustang Shelby GT500 (42138),£,20.45,9 Sep 2022
LEGO Sticker Seinfeld: Sheet for Set 21328,£,5.12,9 Sep 2022
LEGO CITY Hospital Building Play Set 60330 brand NEW Sealed  816 Pieces Dr Road,£,80.94,9 Sep 2022
LEGO Star Wars Imperial Shuttle Tydirium (75094) New Sealed Retired,£,139.58,9 Sep 2022
LEGO 40486 Mini Adidas Originals Superstar,£,28.19,9 Sep 2022
LEGO Christmas Tree (40338) New in Sealed Box!,£,87.03,9 Sep 2022
LEGO TECHNIC : Helicopter Set 30465 BNSIP,£,4.75,9 Sep 2022
LEGO LEGO Creator: Townhouse Pet Shop & Café (31097),£,60.93,9 Sep 2022
Lego 71765/ 71766 Ninjago Core Minifigs Lot With Other Accessories,£,43.52,9 Sep 2022
LEGO Marvel Eternals Deviant Ambush! 76154 Brand New Sealed,£,10.44,9 Sep 2022
76052 Robin MINIFIG ONLY NEW 76188 Batman Classic TV Series 1966 Batmobile AddOn,£,67.88,9 Sep 2022
Star Wars Jedi & Clone Troopers Battle Pack Lego 75206 - Sealed Box - 102 Pieces,£,33.95,9 Sep 2022
LEGO City STUNTZ Lot of 2 (60294) Stunt Show Truck & Competition 60299 Sealed,£,47.34,9 Sep 2022
Lego Chima 412 pcs Razar's CHI Raider 70012 Razar Rizzo Ewar Brand New,£,33.07,9 Sep 2022
New listingSTARWARS CELEBRATION VII EXCLUSIVE LEGO POSTER SET OF 3  1/2 Sets from 2015 Rare,£,65.28,9 Sep 2022
LEGO Ninjago Land Bounty (70677) New Sealed Box,£,169.73,9 Sep 2022
Lego DC super Heroes Batman Killer Croc Sewer Smash 76055,£,65.0,9 Sep 2022
LEGO DC Comics “Gotham City Cycle Chase” (76053) - NEW & SEALED - retired set ,£,22.5,9 Sep 2022
LEGO DC Comics Super Heroes: Cosmic Boy (30604) new sealed in poly bag.,£,12.99,9 Sep 2022
LEGO Architecture London Skyline  21034 Building Set UK Great Britain Damaged ,£,40.11,9 Sep 2022
LEGO Star Wars - Sith Troopers Battle Pack - 75266 - New & Sealed,£,15.99,9 Sep 2022
Lego Brand Store 40574 - ONLY IN LEGO STORES-NEW FACTORY SEALED 📦-GLOBAL SHIP ,£,47.83,9 Sep 2022
Lego Minifig. Ninjago. Prime empire. Jay - Digi Jay (njo563),£,3.32,9 Sep 2022
LEGO® City Town - Road Plates 60304 [New Toy] Brick,£,24.12,9 Sep 2022
LEGO Marvel Super Heroes 76169: Thor Mech Armor (Brand New / Sealed),£,13.05,9 Sep 2022
LEGO Charles Dickens Tribute Book GWP Christmas 40410 ,£,30.46,9 Sep 2022
LEGO 75161 STAR WARS TIE STRIKER MicroFighter 88 Pcs NEW IN BOX,£,21.93,9 Sep 2022
GENUINE LEGO Star Wars First Order Specialists Battle Building Kit 75197 RETIRED,£,23.49,9 Sep 2022
LEGO Harry Potter Harry Potter™ & Hermione Granger™ 76393,£,84.99,9 Sep 2022
LEGO Creator 3in1 Surfer Beach House 31118 Building Kit (564 Pieces) New Sealed,£,25.23,9 Sep 2022
LEGO Architecture Lot Of 2 London (21034) & New York (21028) - New Sealed L@@@@K,£,52.22,9 Sep 2022
LEGO Star Wars 75243 Slave 1 20th Anniversary Edition - NEW Factory SEALED,£,156.67,9 Sep 2022
Lego 10750 Juniors Road Repair Truck 73 pieces Age 4 to 7 ~NEW & Unopened~,£,18.9,9 Sep 2022
LEGO City Sky Police Drone Chase With Net Shooter 60207 Building Kit 192 pcs NIB,£,29.07,9 Sep 2022
LEGO Harry Potter 75966 Hogwarts Room of Requirement NEW SEALED (Box Has Dent,£,23.32,9 Sep 2022
LEGO STAR WARS Set  75337 AT-TE WALKER NEW SEALED L@@@@@@@@@@@@@@@@@@@@@@@@@@@@K,£,142.31,9 Sep 2022
LEGO Seasonal 40410 Charles Dickens Tribute Brand New Sealed Rare Retired Set!,£,35.19,9 Sep 2022
LEGO 11006 Classic Creative Blue Bricks,£,7.79,9 Sep 2022
STARWARS CELEBRATION VII EXCLUSIVE LEGO POSTER SET OF TWO 2015 RARE 11X17 INCHES,£,996.61,9 Sep 2022
LEGO Star Wars CLOUD RIDER SWOOP BIKES 75215 Enfys Nest Weazel Solo SEALED NEW,£,29.58,9 Sep 2022
LEGO Creator Volkswagen T1 Camper Van (10220) New in Sealed Box (Box damage),£,165.37,9 Sep 2022
Lego Brickheadz Back To The Future Marty McFly & Doc Brown 41611,£,52.22,9 Sep 2022
LEGO City (60148) ATV Race Team - New in Sealed Box!,£,24.37,9 Sep 2022
LEGO 40410 Charles Dickens Tribute Christmas Carol Brand New Seal Free Shipping,£,41.65,9 Sep 2022
NEW LEGO Marvel Sanctum Sanctorum (76218) Brand New Release Hard To Find 2708PCS,£,198.11,9 Sep 2022
Duplo Set 10615 My First Tractor To Learn Colours Fruits New and Sealed,£,10.0,9 Sep 2022
LEGO Friends Street Food Market with Truck Toy Playset for Girls and Boys 41701,£,31.49,9 Sep 2022
LEGO Ideas - The Flintstones - 21316 - New & Sealed,£,64.0,9 Sep 2022
LEGO Brickheadz Pets 40545 KOI FISH Set,£,25.2,9 Sep 2022
Star Wars Lego 75094 Imperial Shuttle Tydirium Leia Han Solo NEW SEALED 2015,£,180.0,9 Sep 2022
LEGO Seasonal: Santa's Front Yard (40484),£,4.79,9 Sep 2022
NEW LEGO | Sticker Sheet for set Set 75810 - Sheet 1 Only - The Upside Down,£,11.27,9 Sep 2022
LEGO Architecture Las Vegas (21047) - Retired Factory Sealed Set,£,87.03,9 Sep 2022
2x LEGO Children’s Amusement Park - 40529,£,5.66,9 Sep 2022
LEGO Architecture 21036 Arc de Triomphe - MISB New/Sealed,£,79.97,9 Sep 2022
LEGO 40515 Classic Pirate and Treasure VIP Add On Pack 40515 Limited Edition NIB,£,8.7,9 Sep 2022
Lego 40533 Cosmic Cardboard Adventures,£,8.76,9 Sep 2022
title,currency,sold_price,sold_date
LEGO® Duplo My Frist Tow Truck Building Play Set 10918 NEW NIB,£,7.3,9 Sep 2022
LEGO® DUPLO® My First - Fire Helicopter & Police Car 10957 [New Toy] Brick,£,13.72,9 Sep 2022
LEGO BrickHeadz Saint Bernard Dog and Puppy Set 40543,£,11.0,9 Sep 2022
2 LEGO Sets Technic Ducati Panigale V4 R 42107 & Ford Mustang Shelby GT500 42138,£,79.01,9 Sep 2022
⚡️Lego 40429 Legoland Exclusive Ninjago World 🆕,£,13.49,9 Sep 2022
Lego 15 Flesh Head Heads For Boy Girl Minifigure Some Reversible Set B,£,5.99,9 Sep 2022
LEGO Speed Champions Toyota GR Supra 76901 Building Kit - 299 Pcs NEW,£,9.23,9 Sep 2022
LEGO NINJAGO Legacy Storm Fighter Battle 71703 Ninja 165 Pcs NEW,£,12.19,9 Sep 2022
LEGO 71368 Super Mario Toad's Treasure Hunt Expansion Set NEW FACTORY SEALED!,£,78.34,9 Sep 2022
LEGO 70419 WRECKED SHRIMP TRAWLER SET HIDDEN SIDE FISHING BOAT - BNIB,£,22.99,9 Sep 2022
Lego 76230 Marvel Spider-Man Venom Figure Age 8+ 297 Pieces Bnb,£,20.0,9 Sep 2022
Lego Minifigure Female Hair x 1 Red Brown Wavy Mid-Length Hermione Granger Wig,£,2.0,9 Sep 2022
Lego Mnifigure White Head x 1 Skeleton Skull ,£,1.6,9 Sep 2022
Lego Minifigure Female Hair x 1 Long Wavy with Center Part Cool Yellow,£,1.8,9 Sep 2022
Lego Minifigure Female Hair x 1 Black Very Curly Bushy Wig,£,1.9,9 Sep 2022
"LEGO Duplo Disney My First Minnie Build Set 10897 New, Sealed!",£,12.16,9 Sep 2022
NEW Lego 7200 Star Wars Final Duel I 29 Pieces NIB Sealed In Box HTF Vintage,£,65.28,9 Sep 2022
Lego Star Wars 7201 Final Duel II 2002 Sealed New In Box Retired,£,39.16,9 Sep 2022
LEGO Sets BrickHeadz Lot Of 3 -Chip & Dale 40550 - Buzz 40552 - LA Catrina 40492,£,29.6,9 Sep 2022
LEGO Super Mario Adventures Luigi Starter Course  71387 | Boom Boom Figure Only,£,6.26,9 Sep 2022
LEGO Technic 42127 The Batman Batmobile 1360 Pieces NEW + Free Shipping *,£,69.62,9 Sep 2022
LEGO ARCHITECTURE SET 21010 ROBIE HOUSE FRANK LLOYD WRIGHT NEW RETIRED,£,348.14,9 Sep 2022
NEW LEGO GHOSTBUSTERS BRICKHEADZ PETER VENKMANN & SLIMER 41622. SEALED FREE POST,£,54.99,9 Sep 2022
LEGO Super Mario Bowser's Castle 71369 (Bowser Figure ONLY) Official Minifigure,£,43.51,9 Sep 2022
LEGO Technic Buggy 42101 New/Sealed.,£,15.67,9 Sep 2022
squid game lego,£,17.0,9 Sep 2022
Lego 60325 City Cement Mixer Truck  Age 4+ - Brand New and Sealed ,£,9.0,9 Sep 2022
31100 LEGO Creator Sports Car 134 Pieces Age 6 Years+,£,14.38,9 Sep 2022
LEGO CITY : Diver and Stingray Polybag Set 30370 BNSIP,£,4.5,9 Sep 2022
LEGO 71412 Super Mario Big Bad Island Expansion Set - NEW 2022 Free Shipping ,£,52.22,9 Sep 2022
"Lego Elf, Reindeer & Elfie Set 40353- NEW in BOX - RETIRED!!!",£,16.53,9 Sep 2022
LEGO BIONICLE 8748 | RHOTUKA SPINNERS x5 |  NEW 2005 Factory Sealed,£,3.0,9 Sep 2022
Lego Basic je 4x Bogen Dachstein 1x2 weiss #29119 #29120 NEUWARE,£,1.66,9 Sep 2022
NEW LEGO 40460 Roses 🌹 & 40461 Tulips 🌷 In HAND HTF Shipped In Protective Box,£,22.63,9 Sep 2022
2009 Lego Racers Hamburger Helper Promo Race Car #33 with Decals new,£,5.21,9 Sep 2022
2 LEGO Sets 🔥Mini Disney The Haunted Mansion 40521🔥Halloween Cat & Mouse 40570,£,78.79,9 Sep 2022
LEGO Brick Box Large Classic Set 10698 Storage Box 790 Pieces Ages 4-99 Years,£,34.99,9 Sep 2022
LEGO 10275 Creator Elf Club House Sealed 1197 Pieces 2020,£,76.59,9 Sep 2022
NIP 2016 LEGO Nexo Knights 70321 General Magmar's Siege Machine of Doom set toy,£,60.92,9 Sep 2022
LEGO Minions Minions Kung Fu Battle (75550),£,32.99,9 Sep 2022
Lego DC Super Heroes Green Lantern vs Sinestro (cosBman988),£,54.54,9 Sep 2022
LEGO CITY PRISON ISLAND SET 60130,£,249.53,9 Sep 2022
"New listingLego Store Passport 2021, Unused, Complete",£,5.0,9 Sep 2022
LEGO Super Mario Toad's Treasure Hunt New in Sealed Box,£,62.67,9 Sep 2022
LEGO Creator Expert: Maersk Line Triple-E (10241) - Discontinued,£,260.0,9 Sep 2022
"4 NEW SEALED LEGO SETS: TECHNIC 42073, MARIO 71363, CITY 30362, CREATOR 31088",£,19.58,9 Sep 2022
Lego Betty Rubble Head + Hair from set 21316 The Flintstones Minifigure NEW,£,3.25,9 Sep 2022
LEGO City Street Sweeper #60249 Construction New Sealed,£,19.83,9 Sep 2022
NEW LEGO 75322 Star Wars Hoth AT-ST Set with Chewbacca Action Figure ,£,39.39,8 Sep 2022
LEGO 40515 Classic Pirate and Treasure VIP Add On Pack 40515 Limited Edition NIB,£,9.13,8 Sep 2022
LEGO TECHNIC 42088 Cherry Picker NISB New & Sealed,£,26.06,8 Sep 2022
LEGO CITY Police Boat Transport Lego Set- 166 pcs- Ages 5+ - Sealed New,£,16.35,8 Sep 2022
LEGO City Double Loop Stunt Arena 60339 Toy Building Set Brand New sealed,£,82.69,8 Sep 2022
LEGO HIDDEN SIDE: PARKER Mini Figure Polybag Set 791903. New Sealed,£,1.99,8 Sep 2022
LEGO 1806 Aquanauts Underwater Vintage 1996 Minifigure Ocean Polybag NEW SEALED,£,16.62,8 Sep 2022
Lego City Passenger Airplane 60262 Building Kit 669 Pcs Set,£,140.56,8 Sep 2022
LEGO 71043 Harry Potter Hogwarts Castle BRAND NEW SEALED!,£,309.99,8 Sep 2022
LEGO Technic Rescue Hovercraft (42120),£,17.99,8 Sep 2022
LEGO SpongeBob SquarePants: GLOVE WORLD (3816) New SEALED Rare Retired 169 Pcs,£,117.5,8 Sep 2022
Lego Flintstones # 21316 (Very RARE) NEW Sealed (Ideas # 024) HTF (Vaulted),£,84.42,8 Sep 2022
title,currency,sold_price,sold_date
Lego Minifigure Female Hair x 1 Long Wavy with Center Part Cool Yellow,£,1.8,9 Sep 2022
Lego Minifigure Female Hair x 1 Black Very Curly Bushy Wig,£,1.9,9 Sep 2022
"LEGO Duplo Disney My First Minnie Build Set 10897 New, Sealed!",£,12.16,9 Sep 2022
NEW Lego 7200 Star Wars Final Duel I 29 Pieces NIB Sealed In Box HTF Vintage,£,65.28,9 Sep 2022
Lego Star Wars 7201 Final Duel II 2002 Sealed New In Box Retired,£,39.16,9 Sep 2022
LEGO Sets BrickHeadz Lot Of 3 -Chip & Dale 40550 - Buzz 40552 - LA Catrina 40492,£,29.6,9 Sep 2022
LEGO Super Mario Adventures Luigi Starter Course  71387 | Boom Boom Figure Only,£,6.26,9 Sep 2022
LEGO Technic 42127 The Batman Batmobile 1360 Pieces NEW + Free Shipping *,£,69.62,9 Sep 2022
LEGO ARCHITECTURE SET 21010 ROBIE HOUSE FRANK LLOYD WRIGHT NEW RETIRED,£,348.14,9 Sep 2022
NEW LEGO GHOSTBUSTERS BRICKHEADZ PETER VENKMANN & SLIMER 41622. SEALED FREE POST,£,54.99,9 Sep 2022
LEGO Super Mario Bowser's Castle 71369 (Bowser Figure ONLY) Official Minifigure,£,43.51,9 Sep 2022
LEGO Technic Buggy 42101 New/Sealed.,£,15.67,9 Sep 2022
squid game lego,£,17.0,9 Sep 2022
Lego 60325 City Cement Mixer Truck  Age 4+ - Brand New and Sealed ,£,9.0,9 Sep 2022
31100 LEGO Creator Sports Car 134 Pieces Age 6 Years+,£,14.38,9 Sep 2022
LEGO CITY : Diver and Stingray Polybag Set 30370 BNSIP,£,4.5,9 Sep 2022
LEGO 71412 Super Mario Big Bad Island Expansion Set - NEW 2022 Free Shipping ,£,52.22,9 Sep 2022
"Lego Elf, Reindeer & Elfie Set 40353- NEW in BOX - RETIRED!!!",£,16.53,9 Sep 2022
LEGO BIONICLE 8748 | RHOTUKA SPINNERS x5 |  NEW 2005 Factory Sealed,£,3.0,9 Sep 2022
Lego Basic je 4x Bogen Dachstein 1x2 weiss #29119 #29120 NEUWARE,£,1.66,9 Sep 2022
NEW LEGO 40460 Roses 🌹 & 40461 Tulips 🌷 In HAND HTF Shipped In Protective Box,£,22.63,9 Sep 2022
2009 Lego Racers Hamburger Helper Promo Race Car #33 with Decals new,£,5.21,9 Sep 2022
2 LEGO Sets 🔥Mini Disney The Haunted Mansion 40521🔥Halloween Cat & Mouse 40570,£,78.79,9 Sep 2022
LEGO Brick Box Large Classic Set 10698 Storage Box 790 Pieces Ages 4-99 Years,£,34.99,9 Sep 2022
LEGO 10275 Creator Elf Club House Sealed 1197 Pieces 2020,£,76.59,9 Sep 2022
NIP 2016 LEGO Nexo Knights 70321 General Magmar's Siege Machine of Doom set toy,£,60.92,9 Sep 2022
LEGO Minions Minions Kung Fu Battle (75550),£,32.99,9 Sep 2022
Lego DC Super Heroes Green Lantern vs Sinestro (cosBman988),£,54.54,9 Sep 2022
LEGO CITY PRISON ISLAND SET 60130,£,249.53,9 Sep 2022
"New listingLego Store Passport 2021, Unused, Complete",£,5.0,9 Sep 2022
LEGO Super Mario Toad's Treasure Hunt New in Sealed Box,£,62.67,9 Sep 2022
LEGO Creator Expert: Maersk Line Triple-E (10241) - Discontinued,£,260.0,9 Sep 2022
"4 NEW SEALED LEGO SETS: TECHNIC 42073, MARIO 71363, CITY 30362, CREATOR 31088",£,19.58,9 Sep 2022
Lego Betty Rubble Head + Hair from set 21316 The Flintstones Minifigure NEW,£,3.25,9 Sep 2022
LEGO City Street Sweeper #60249 Construction New Sealed,£,19.83,9 Sep 2022
LEGO Creator 40220 Double Decker London Bus Brand New,£,17.4,8 Sep 2022
NEW LEGO 75322 Star Wars Hoth AT-ST Set with Chewbacca Action Figure ,£,39.39,8 Sep 2022
LEGO 40515 Classic Pirate and Treasure VIP Add On Pack 40515 Limited Edition NIB,£,9.13,8 Sep 2022
"LEGO Creator Ford Mustang, #10265 **BRAND NEW**",£,126.21,8 Sep 2022
LEGO TECHNIC 42088 Cherry Picker NISB New & Sealed,£,26.06,8 Sep 2022
LEGO CITY Police Boat Transport Lego Set- 166 pcs- Ages 5+ - Sealed New,£,16.35,8 Sep 2022
LEGO City Double Loop Stunt Arena 60339 Toy Building Set Brand New sealed,£,82.69,8 Sep 2022
LEGO HIDDEN SIDE: PARKER Mini Figure Polybag Set 791903. New Sealed,£,1.99,8 Sep 2022
LEGO 1806 Aquanauts Underwater Vintage 1996 Minifigure Ocean Polybag NEW SEALED,£,16.62,8 Sep 2022
Lego City Passenger Airplane 60262 Building Kit 669 Pcs Set,£,140.56,8 Sep 2022
LEGO 71043 Harry Potter Hogwarts Castle BRAND NEW SEALED!,£,309.99,8 Sep 2022
LEGO Technic Rescue Hovercraft (42120),£,17.99,8 Sep 2022
LEGO SpongeBob SquarePants: GLOVE WORLD (3816) New SEALED Rare Retired 169 Pcs,£,117.5,8 Sep 2022
Lego Flintstones # 21316 (Very RARE) NEW Sealed (Ideas # 024) HTF (Vaulted),£,84.42,8 Sep 2022
Lego Hawkeye Head + Hair piece from set 76126 for Super Heroes Minifigure NEW,£,3.5,8 Sep 2022
LEGO Architecture Buckingham Palace (21029) 780 pcs RETIRED,£,91.39,8 Sep 2022
LEGO SpongeBob SquarePants: Glove World (3816),£,141.44,8 Sep 2022
